GEOID,MedianSqFtVal_0100_Land,MedianSqFtVal_0101_Land,MedianSqFtVal_010C_Land,MedianSqFtVal_0200_Land,MedianSqFtVal_0300_Land,MedianSqFtVal_0400_Land,MedianSqFtVal_0500_Land,MedianSqFtVal_010E_Land,MedianSqFtVal_010D_Land
1400000US06037482201,163.4186335,69.73820985,175.0957004,87.59642857,143.4225589,172.0584112,57.29468899,,169.1081442
1400000US06037482202,174.060093,79.49914301,136.116924,109.2947918,36.21008403,64.79913459,86.08598536,113.8866416,157.9593496
1400000US06037482301,206.805,193.1446064,164.0940746,116.0634545,101.6917438,111.5901227,50.48796019,295.5487589,131.0292208
1400000US06037482303,162.3375,178.7467681,170.4848485,104.4069733,109.1990107,81.23253912,55.96944498,,106.8696095
1400000US06037482304,189.1986301,118.361435,,109.6590087,128.2968683,84.93901522,42.63531723,,
1400000US06037482401,155.3691667,230.8035543,55.8390625,121.5477941,48.67871987,87.86197719,94.55689792,,
1400000US06037482403,154.4210737,115.306154,,93.00303671,83.79376297,118.1078745,38.57328692,,
1400000US06037482404,137.9915612,119.2218208,163.8902828,85.65455092,,20.57548701,96.91760491,,116.4231203
1400000US06037482502,138.8973085,168.1713666,154.2886152,115.513255,68.24568825,76.71715132,73.96400402,,173.694885
1400000US06037482503,146.2270531,129.7293174,,106.1429222,109.6835729,47.62620249,69.21364215,,
1400000US06037482521,145.5691152,119.9446718,54.19623824,105.4292643,145.9542971,94.18647425,85.9659066,,172.4817301
1400000US06037482522,100.5613259,134.3485881,120.3405527,108.3002695,76.97154269,273.6817545,53.10557412,124.5296982,
1400000US06037482600,133.9098544,123.679626,136.5891854,110.5163769,73.90521923,194.0162274,93.10885246,,147.563151
1400000US06037482701,184.7380497,136.7242634,,96.53766973,95.11573311,12.3830582,63.24475361,,
1400000US06037482702,174.5458937,165.3537975,,106.2672502,137.8689575,33.23633667,59.89341957,,
1400000US06037482801,156.4756944,157.1141678,,,47.56064183,57.30114022,23.23507524,,
1400000US06037500100,156.113724,141.5278693,,160.0611009,,,,,
1400000US06037500202,165.5752867,153.0185529,,145.1609162,60.57429932,73.21333942,171.3128001,153.8585061,129.5668605
1400000US06037500203,159.588706,156.874137,230.53148,101.071126,,,215.2255998,,
1400000US06037500204,174.1322455,143.1422115,,118.5535109,,,,,
1400000US06037500300,103.3601916,97.32691112,118.5390677,142.7455534,,,,,
1400000US06037500402,145.1840564,163.0959004,,116.3120968,108.9144806,127.4956154,46.39613225,,
1400000US06037500403,105.7003706,118.9076864,,55.36051502,,,,,98.01174398
1400000US06037500404,121.60905,123.5999433,80.3573201,133.807297,68.61984125,32.1743254,121.52492,,132.5804481
1400000US06037500500,134.5426434,74.82665185,109.2616541,76.45633188,,,36.77788235,,79.72291407
1400000US06037500600,150.4461934,109.0948212,,125.475974,58.05939394,26.88530591,83.53792319,,190.3904399
1400000US06037500700,129.3352032,106.8075645,157.8753651,112.597432,,35.40207006,23.99393385,,
1400000US06037500800,135.6439382,121.8649263,,127.7127844,,,,,
1400000US06037500900,132.5655665,116.178712,144.4514846,143.670483,85.71410014,46.71988218,61.86683348,,
1400000US06037501001,176.4015191,126.8400383,,88.65699535,111.4970083,68.71358543,25.76505645,,
1400000US06037501002,157.0023511,116.4388084,116.1931931,138.163035,105.0246914,,138.2027776,,
1400000US06037501200,161.7684524,126.9754587,92.67799811,108.1123418,80.82214341,,109.8491822,,
1400000US06037501301,173.901674,146.4437665,,97.35476718,62.01364265,69.99863373,32.67552844,184.84,
1400000US06037501302,172.9827004,143.2,172.3654971,115.3039454,152.8761635,71.52290194,56.41690458,74.71226415,
1400000US06037501400,243.5248796,80.56027904,,141.5667752,102.5410675,102.4296161,55.5386386,,248.7942913
1400000US06037501501,159.6659905,159.2292365,139.5698992,169.2208222,99.27174971,,154.5459673,,134.577189
1400000US06037501503,175.0390913,108.9916107,48.21113332,115.9351237,66.75572155,87.57029661,54.31501057,106.2877015,
1400000US06037501504,187.3312629,164.1878342,106.2244115,142.6163774,102.0766012,102.8593234,34.43191869,,
1400000US06037501600,157.5955463,146.2472455,118.5747868,148.536715,99.02055481,161.069055,58.0581887,,
1400000US06037501700,168.185489,179.6968553,,85.40698092,11.67562327,94.96630115,51.89639559,,
1400000US06037501802,215.5821429,235.1626233,113.5269306,123.1520967,158.1190476,158.7643714,108.0821507,,
1400000US06037501803,188.8654403,,,115.7562939,121.123484,91.45909091,86.41833282,,139.4896503
1400000US06037501804,242.4763124,,70.40613383,148.17723,104.8776018,51.89178168,68.54982613,,
1400000US06037501900,180.0456,165.4235622,,61.38764927,242.0745559,,,,
1400000US06037502003,200.3493015,197.7008444,118.6977413,158.0477928,61.53225183,94.16326959,48.65062465,,
1400000US06037502004,176.8023529,153.6169643,,129.0340371,82.26495946,155.6704793,52.04794807,,114.0202122
1400000US06037502005,165.1436218,166.6025584,132.2570621,138.114347,45.1875,,77.7781054,,
1400000US06037502100,156.173546,137.7725605,inf,107.7036485,77.96205357,174.9407863,48.4370429,,
1400000US06037502200,150.225,154.144791,93.32948847,77.85238095,134.09522,108.0521915,58.8577215,,
1400000US06037502303,143.3634634,168.5359404,52.85619835,98.68896104,72.89253188,11.43564439,84.42834395,,
1400000US06037502401,135.4565594,119.7955247,155.5042126,76.30170132,25.11829787,48.5374677,70.94274742,,118.1697688
1400000US06037502402,145.4234495,136.354254,,,,,,,
1400000US06037502500,153.624283,145.8759513,146.4445911,92.31028025,137.7645494,18.12143342,48.987169,,
1400000US06037502602,131.0570492,120.1104334,90.57783618,106.0218888,108.7389281,,64.60571702,,147.4518387
1400000US06037502603,153.2684211,130.1435553,,71.6773064,83.63430521,11.73110369,,,
1400000US06037502604,154.1102865,121.0243827,,24.62436428,160.6582329,7.79122807,,,
1400000US06037502700,140.4238368,139.3932749,162.4347495,84.10522388,,,90.88349957,,123.4127008
1400000US06037502801,141.9531666,171.5196968,102.6070013,134.2985247,,,,,109.4576522
1400000US06037502901,171.687787,154.437629,,196.3071065,130.007626,411.8217054,,,167.8546256
1400000US06037503000,168.5261383,114.3196457,126.8494983,99.12043796,97.94728174,100.303201,74.47399513,,
1400000US06037503103,187.0358621,181.4002773,23.15765163,109.6441308,219.7131148,84.10263007,50.64593325,,
1400000US06037503104,175.664708,187.8303993,123.3447266,113.3697288,161.4308155,83.8379397,125.6008471,,
1400000US06037503105,164.8015658,134.7304869,135.2271186,127.8689759,88.12677657,110.1942446,113.4431681,153.9677083,
1400000US06037503106,184.3228695,258.0448833,121.2047297,144.6123774,71.1459364,106.7182741,37.78419147,197.5487568,
1400000US06037503201,146.1200257,142.3960539,,100.1643501,18.72793187,70.33940604,,,
1400000US06037503202,173.5145969,167.3827225,182.055203,114.8992149,148.8865073,15.29757218,95.44409187,,126.2483157
1400000US06037503301,167.4278383,120.710396,,146.5160003,,227.2984848,27.60334218,,
1400000US06037503302,156.516019,176.1520494,180.9791667,94.10276846,178.7678571,102.2429912,32.72941017,,
1400000US06037503401,154.1521418,142.6920403,180.9222222,95.91178531,147.9480847,57.26756426,70.93203505,,132.8352359
1400000US06037503402,161.5657998,144.8946279,158.2202247,194.1145397,,,109.7853974,,146.2066193
1400000US06037503501,170.8502484,141.9772455,122.750167,108.8419137,31.05693431,53.87619885,75.4521811,,
1400000US06037503502,182.3106658,175.9182197,191.5663891,203.0989324,,209.9724359,23.8493353,,
1400000US06037503601,151.6621358,159.710121,162.5319797,158.0456973,,,inf,,
1400000US06037503602,132.6384867,119.8736486,,,,158.7545066,,,133.3178272
1400000US06037503701,142.8879493,163.9455287,,,,,44.21307896,,
1400000US06037503702,137.3919189,143.1402558,118.788197,,,42.27310167,35.51788269,,
1400000US06037503704,103.3341154,169.6672508,170.3085221,,110.9899172,,90.02186376,,142.1052451
1400000US06037503705,121.6444454,137.0838988,216.9158974,,,,,,108.3270019
1400000US06037503801,152.6437964,145.1930004,80.91853018,193.7110563,,,,,
1400000US06037503802,152.7034205,149.1603798,175.6849877,,,,,140.8643533,120.5742412
1400000US06037503901,157.1959437,175.223025,,,,,,,
1400000US06037503902,151.6412305,158.5156472,,,,,,,
1400000US06037504001,143.3027397,159.3564642,,,,32.54771979,22.84458592,,
1400000US06037504002,159.7829457,159.1187097,,49.21038625,18.52145644,,34.82927517,,
1400000US06037504101,181.7673644,187.4036837,111.2351111,,,,14.99587247,,
1400000US06037504200,159.6677215,188.0867802,95.2665042,126.716875,67.00659169,89.1593192,60.02291367,,81.46393503
1400000US06037530005,83.65648081,95.87698413,28.83469322,,,,27.7858156,,55.79399142
1400000US06037530006,114.3070945,104.3638179,117.431109,140.3838081,61.24614272,77.77682056,35.28155166,,64.90401603
1400000US06037530007,111.8994247,126.4117704,86.91920258,96.15224126,83.14380878,76.7198048,36.27054385,,
1400000US06037530101,142.1033333,142.785613,75.66957903,92.04294853,75.62005552,48.10378501,50.56229959,,172.8530288
1400000US06037530102,122.2241761,125.3104839,103.8311201,78.61506936,92.88468561,48.19761759,75.45099148,,
1400000US06037530202,149.0758252,96.13146936,,124.2004933,81.45536663,44.32871173,101.5901786,,
1400000US06037530203,134.3186368,134.0353649,,89.96246848,,66.78266626,36.03713788,,
1400000US06037530204,166.5815451,222.1832446,,96.39943193,81.4006605,32.01023086,108.165867,,
1400000US06037530301,137.829459,149.9017715,,93.2779983,57.94871795,59.7399939,32.15428571,,
1400000US06037530302,141.0967742,133.9034091,,103.7526709,80.18418079,73.06062025,37.4831118,,
1400000US06037530400,176.4345469,150.5195578,,106.4522059,154.3226866,,0,,
1400000US06037530500,128.7231111,100.7811747,,89.02130355,90.78393771,69.08799056,97.46096023,,
1400000US06037530603,131.2823134,30.05479785,,101.2667221,74.10121856,83.22989276,40.90092961,,
1400000US06037530700,167.8847926,,,104.2413858,108.8153491,21.58214286,19.27904141,,
1400000US06037530801,142.0690217,322.4529984,,84.39528006,82.62547529,64.60818144,47.66204428,,
1400000US06037530802,131.3958241,265.9402174,,107.1156126,102.6414286,91.5181311,24.00362162,,
1400000US06037530901,150.4672987,74.34259296,,96.20060898,92.33119277,84.61421594,120.780624,,
1400000US06037530902,139.106083,10.00332447,115.9041561,79.99767969,38.04679461,108.8091555,17.53542711,,
1400000US06037531000,140.7489842,90.56840077,,91.76187151,78.51643725,91.47095096,51.13804646,,
1400000US06037531101,130.1321399,,,95.45947426,67.74539545,53.0727182,117.3064656,,
1400000US06037531102,144.9356061,,92.75070957,89.47399116,50.96806646,82.75759042,36.53959238,,68.48786885
1400000US06037531201,142.8621855,42.82979798,,95.46293706,67.97129306,82.21754903,54.18548497,,
1400000US06037531202,159.9079365,,58.22039725,83.64798206,74.40966208,51.45706175,44.84556159,,
1400000US06037531301,146.6666667,16.91402815,33.61053316,101.6124114,72.75020358,65.14825828,39.47846393,,
1400000US06037531302,156.9386792,,,97.48200389,84.63385417,68.67652688,65.71572793,,
1400000US06037531502,176.7607967,,,94.6238342,122.4217476,43.28130672,33.42126514,,
1400000US06037531503,129.6013258,12.48201551,69.51993355,100.1571203,68.48968186,47.3414228,46.42548517,,
1400000US06037531504,144.2492561,190.811099,,85.10730725,86.48765679,49.23969802,41.21354167,,
1400000US06037531602,150.9341066,,,89.62472706,67.43478261,65.90913471,38.30858597,,
1400000US06037531603,124.9386667,23.83148148,,78.59240291,56.49689958,59.52418355,24.98381569,,
1400000US06037531604,121.7553959,21.58543165,,90.15172736,98.45397816,64.63314607,47.70851837,,
1400000US06037531701,147.80269,,,106.3432024,84.57238559,60.88484621,73.17128458,,
1400000US06037531702,126.0221412,118.4513656,,71.43550296,81.59894996,118.5454327,56.0036245,,
1400000US06037531800,172.3096375,53.39072039,105.0396226,107.4208058,68.40145985,88.7835379,33.31146744,,
1400000US06037531901,158.0613208,113.9456822,,90.31206454,101.5449364,89.55934718,88.15899983,,
1400000US06037531902,164.4375729,167.249268,,104.3011236,65.01459035,115.8407541,60.82022594,,
1400000US06037532001,160.8519794,58.65964352,,107.3758503,101.1977809,82.3548124,118.9152083,,
1400000US06037532002,137.4777188,146.1872536,115.0497867,179.1723586,93.54639613,56.98484407,73.24573322,,54.05949938
1400000US06037532101,151.3208341,137.4121068,121.515,139.1646091,96.43823038,67.71165123,67.94728388,,164.3355417
1400000US06037532102,134.529304,135.1597911,109.4285709,101.7475728,66.99020595,65.58184789,55.08860671,,166.1542056
1400000US06037532200,134.6495223,165.3809524,142.8145455,125.1427846,115.1618208,79.26864462,52.15169783,,
1400000US06037532302,154.7927017,224.1800434,,105.7736148,61.9012682,83.57632242,78.81002501,,
1400000US06037532303,135.0934591,129.9211438,inf,96.30718954,57.58730747,40.41935484,49.5387674,,
1400000US06037532304,138.4851514,180.8086581,65.69902182,96.89049587,71.54364421,52.08080808,53.64419058,,104.6188679
1400000US06037532500,107.6267943,,67.3960827,101.7981651,90.96082361,67.5967555,51.98378165,,68.74471347
1400000US06037532605,110.0047898,88.39098117,60.97010128,113.9581288,71.6793131,81.38079191,35.85510936,,59.0671541
1400000US06037532606,110.5140615,161.4392736,,80.14291938,49.05321795,77.14540989,47.36750224,,
1400000US06037532607,124.9851432,100.2096191,44.85486649,91.87873754,72.88944969,82.70039994,30.46900324,,
1400000US06037532700,121.5893099,,,78.50249066,70.4532872,74.60133234,49.5015191,,
1400000US06037532800,136.3225183,,,97.7717801,58.35036116,58.42727851,31.40624146,,
1400000US06037532900,124.1712185,,,97.04750923,75.09831985,71.14471707,33.48333163,,
1400000US06037533001,114.3837625,85.94241573,,91.19577465,58.04894806,77.03329146,47.56,,
1400000US06037533002,102.64375,127.0559058,,80.43447778,87.9317603,68.15936824,59.59690946,,
1400000US06037533103,154.8781022,,,121.4629371,105.5728062,80.2999007,50.3004257,,
1400000US06037533104,204.6469535,,68.85257032,112.7514502,55.81161348,60.41985953,47.08694997,,158.2679181
1400000US06037533105,118.1091863,74.59550562,32.70316441,115.5290386,68.89547038,75.16870144,52.74659115,,
1400000US06037533108,118.0142315,99.62079701,,86.13499937,55.84290541,65.85058821,39.00686813,,
1400000US06037533201,136.6896208,206.8298774,,95.23011364,69.27272727,79.82844244,50.70892857,,
1400000US06037533204,122.5115342,156.2683112,,99.27142857,69.73424226,51.50321464,50.65592158,,
1400000US06037533300,154.3759797,43.12997788,,90.6931677,89.79780681,72.68406338,47.5380473,,
1400000US06037533401,140.7045533,85.86868687,41.60186335,103.2627273,70.5134657,60.2614764,44.8666241,,
1400000US06037533402,136.5568457,122.5307308,,92.25423143,74.77708333,75.76976128,30.06590467,,
1400000US06037533403,144.5067404,106.4829377,,93.53600594,82.56027591,21.1045722,29.04298381,,
1400000US06037533501,158.1894866,116.295559,,111.6094225,84.92880952,15.09822119,39.29767603,,
1400000US06037533504,137.1810694,60.01869887,180.6046196,86.62963277,59.21945741,87.51971726,53.1571754,,
1400000US06037533601,129.9901961,328.8283649,,83.72882288,79.33525677,64.07068137,33.92307692,,
1400000US06037533602,149.9022006,120.8386658,,91.54895105,83.22070313,73.13239441,25.81836219,,
1400000US06037533603,151.2555556,74.47678776,59.35904728,90.89605356,81.08107117,66.98625018,45.49487344,,
1400000US06037533701,166.6204545,117.6160714,,89.11874106,52.57445077,79.29391504,26.79699479,,
1400000US06037533702,158.1546786,160.2728395,,102.8574997,68.40331325,90.28819444,45.42075902,,63.32633053
1400000US06037533703,146.8327896,102.8601852,56.08625337,83.4791099,86.3355971,64.16370139,78.76337449,,
1400000US06037533803,127.4496616,130.463881,144.3096821,100.0650096,76.5796579,53.96874042,45.55353127,,
1400000US06037533804,144.7941811,167.5228916,,95.96666104,87.14890017,77.1206688,56.01331215,,
1400000US06037533805,143.2848392,203.4202586,,87.74553741,85.44880469,55.61791331,57.17791193,,
1400000US06037533806,168.3835343,153.2357343,149.8411224,97.76232114,95.51822504,82.48300216,43.50636943,,103.8883041
1400000US06037533901,141.9787585,169.8735799,50.25319396,91.15721531,66.63050735,57.69328987,47.64606181,,
1400000US06037533902,121.2635468,110.1060425,51.03933834,99.15153631,89.3,65.98876031,53.99626508,,
1400000US06037534001,154.7901515,201.845283,72.88411358,86.75482792,77.69436822,55.42433506,54.83067678,,165.5442377
1400000US06037534002,154.4309831,129.2854785,91.92374214,94.25605536,86.46119834,50.50139535,60.85350782,,100.6772009
1400000US06037534101,161.097561,122.2579564,66.81678653,82.08598996,76.28235294,76.03880066,60.74354127,,
1400000US06037534102,151.7258417,179.9400146,,102.2325991,88.98514077,58.79951137,58.21475054,,
1400000US06037534201,144.6592244,124.0237209,59.73916533,79.14520703,79.9311946,85.40959821,59.74037528,,
1400000US06037534202,128.6394033,98.39769379,223.493744,105.2612827,73.07042561,66.34990223,60.74621207,,147.3214286
1400000US06037534203,175.8460716,,109.9690608,83.85576316,93.43633178,87.01870718,89.54646854,,
1400000US06037534301,113.5514403,106.2214195,35.35229202,134.990769,90.28092486,70.44348653,32.55311945,,83.89171123
1400000US06037534302,155.8337912,,102.8259409,91.34838838,63.2617003,106.0616476,42.64655187,,98.57324455
