GEOID,Median_0100,Median_0101,Median_010C,Median_0200,Median_0300,Median_0400,Median_0500,Median_010E,Median_010D
1400000US06037236102,,,405.4350876,,550.6811595,596.8897759,565.307406,413.2434097,
1400000US06037236203,786.0436925,,,,,,485.4289642,,
1400000US06037236204,,,,,,,170.1358124,,
1400000US06037236205,,,,,,,312.8035173,,
1400000US06037236206,,,,,,,214.7730614,,
1400000US06037236400,190.0779822,159.2384615,59.00168139,299.6007109,64.99436184,63.14728633,63.78332383,25.10694042,
1400000US06037237101,379.0941361,,,314.9687828,356.1993085,304.5459172,189.3054892,,
1400000US06037237102,470.1218773,223.4112511,,508.6009297,435.9770783,486.5535725,546.0727698,,
1400000US06037237201,397.7211559,333.9112775,,431.174763,389.1867426,211.8793343,489.1194584,,
1400000US06037237202,292.3648947,101.8551181,,213.7445526,177.582406,131.5680388,140.7660111,,
1400000US06037237300,509.167083,348.154588,,580.1047745,546.2866693,546.0062847,453.2771545,,
1400000US06037237401,512.2130362,730.1113647,,434.4862597,354.4721026,250.7361766,243.5037342,,
1400000US06037237402,585.9026804,,,494.4571323,568.9855321,442.0782924,396.1222957,,
1400000US06037237500,163.3925551,,,163.5302475,240.4705238,161.5092534,188.4100304,,
1400000US06037237600,346.7824597,,,303.3827293,310.7398608,284.5970946,187.3990406,,
1400000US06037237710,208.0718149,,,241.1628342,231.8904138,240.3537478,322.8262415,,
1400000US06037237720,303.3286573,,,292.7752821,317.312069,324.8933508,385.1983777,,
1400000US06037237800,863.2295018,941.2564952,,838.249349,929.0887453,978.3242414,943.5296341,,
1400000US06037237900,365.8574288,319.3979029,,396.5707508,365.7022795,373.3051871,415.5883758,,
1400000US06037238000,325.5426785,289.6140092,,200.0710044,285.8210277,272.6331829,144.0455738,,
1400000US06037238100,476.1659075,463.2982716,,588.3910548,591.1321007,627.2173925,590.6563528,,
1400000US06037238200,585.120632,649.253627,152.9371586,776.4685579,822.4029253,716.444429,721.9907289,,
1400000US06037238310,613.7964177,,,422.4348723,443.0467181,354.5988801,387.0151441,,
1400000US06037238320,398.8362586,660.0894285,,406.69009,397.8983853,346.3718735,391.8624746,,
1400000US06037238400,442.3386589,425.3017882,,643.3879586,276.735793,391.2956411,126.6387852,,
1400000US06037239201,405.4668001,,,415.3360433,429.9184289,451.2141707,372.9074597,,
1400000US06037239202,185.1501573,,,180.9107092,180.3107832,187.2543258,201.6495617,,
1400000US06037239310,689.6751965,688.8309578,,739.4950391,712.8377517,739.2804026,816.9536164,,
1400000US06037239320,610.5267936,,525.3285891,623.7004036,568.3854963,446.6739667,685.3413318,,
1400000US06037239330,583.6361294,,,480.5304918,271.1504966,251.0983804,547.960013,,
1400000US06037239501,634.5582273,,,641.3496405,718.1308758,669.7964047,595.729699,,
1400000US06037239502,381.1392951,,,437.595778,434.0573377,312.2311531,209.8681849,,
1400000US06037239601,774.8760799,,,815.4688914,851.4996789,855.4887562,849.8434038,,
1400000US06037239602,578.9627076,,,764.6644946,816.570955,788.2196329,836.8800193,,
1400000US06037239701,655.2890049,,,688.1096546,770.0799974,701.1711017,738.9549446,,
1400000US06037239702,439.1048749,,,484.9435146,497.533603,407.1436718,608.6049336,,
1400000US06037239801,321.0925684,,,345.5540436,332.1653978,281.1318576,250.7415938,,
1400000US06037239802,418.1675737,373.2648361,,434.4753456,460.6932151,439.325958,394.0414497,,
1400000US06037240010,175.404267,,,172.9844483,198.9970403,152.5779453,264.4636994,,
1400000US06037240020,329.4346105,,,291.6532596,286.3213994,381.398181,138.2223727,,
1400000US06037240200,469.4658277,,,514.6763531,516.6450634,491.9041473,462.3509441,,
1400000US06037240301,121.2106136,34.69417169,,109.5610438,127.8335559,149.7075661,202.9204382,,
1400000US06037240302,140.9682381,178.4725702,,141.8869601,140.0688908,150.1071753,87.63345571,,
1400000US06037240401,306.3584201,,,283.2275288,260.8994368,292.4919849,363.506335,,
1400000US06037240402,302.5102946,159.2040396,,380.0452603,284.2278557,312.3986745,315.4533624,,
1400000US06037240500,793.0480876,808.230972,,764.9367403,754.4536883,715.2436748,699.6299589,,
1400000US06037240600,435.0358572,358.0037028,,518.8142685,484.1625491,468.1939077,449.1751616,,
1400000US06037240700,279.0833715,382.2599806,,439.5841224,234.2305874,260.9531849,321.9154213,,
1400000US06037240800,638.5251734,,,700.0453238,657.3304033,812.2536048,764.0396614,,
1400000US06037240901,737.1449589,,,708.7681144,616.182217,777.3326902,756.7576146,,
1400000US06037240902,652.6058029,845.4097017,,691.0360976,503.3561243,509.6558662,596.8764025,,
1400000US06037241001,586.8987841,546.1702666,,606.3770794,617.3024575,509.8436836,683.9179944,,
1400000US06037241002,280.8426699,439.6052901,,423.0375163,313.1429086,91.65473156,134.1020648,,
1400000US06037241110,308.6029205,,,324.2318377,425.4777607,241.6346575,403.7822972,,
1400000US06037241120,573.1004769,,,554.8354077,545.7627588,640.9975904,632.8997187,,594.7276468
1400000US06037241201,210.9251675,,,246.293668,316.7045398,273.7531384,303.6718258,,
1400000US06037241202,693.4167119,723.0117547,,705.8486699,746.2159339,888.0142217,817.959405,,
1400000US06037241300,496.9862974,504.3271504,,545.6975409,460.3712026,517.5489724,630.4804662,,
1400000US06037241400,686.6626689,,341.9894712,685.4045219,665.328723,718.8250665,644.9221796,,
1400000US06037242000,200.3640158,339.2840316,,141.7907972,211.1621373,316.2671092,383.9385861,,
1400000US06037242100,,,,,,,167.9740434,,
1400000US06037242201,386.1560175,,,388.0508045,392.550597,352.1524237,403.2352743,,
1400000US06037242202,204.531968,,,188.108598,199.0660615,108.0703019,167.8774111,,
1400000US06037242300,241.5668443,,,276.9876545,291.0736627,255.3166141,253.436208,,
1400000US06037242600,184.8394615,,,192.7836058,,,318.373869,,
1400000US06037242700,176.9979337,,,166.9017441,175.2430692,179.1314696,179.862005,,
1400000US06037243001,167.6707211,,,217.3161629,217.7928984,235.0716433,,,
1400000US06037243002,442.3631654,473.1127235,,382.1757337,477.4697596,431.6639763,,,
1400000US06037243100,250.3892516,,,251.7894659,217.7267216,275.8562096,266.6619515,,
1400000US06037261102,268.7269805,472.1270485,,418.9936441,,,,,
1400000US06037261103,254.0720387,236.4102796,,179.5432789,,,66.62329587,,
1400000US06037261104,367.239788,364.3321168,,,,,,,
1400000US06037261200,60.2197514,292.0395529,70.9225817,88.30943654,63.15795135,46.92040103,,,111.4611155
1400000US06037262100,309.2092682,504.754305,,89.47076681,,,,,
1400000US06037262200,379.03227,385.809943,139.1618976,,1349.87139,1312.759359,1126.150313,,
1400000US06037262301,65.34375017,78.79392943,258.6556375,,,200.8536749,,,677.1375544
1400000US06037262302,612.1212482,659.4065747,1069.485049,679.1267108,,694.2342368,284.8023231,326.463513,
1400000US06037262303,522.9834155,631.926389,,,,,,,
1400000US06037262400,279.1664307,329.5127696,,672.4775731,,,,,
1400000US06037262501,329.9636137,216.5376037,167.4511576,423.1792041,,,,,
1400000US06037262601,277.3697653,210.2470536,187.4848925,,,,,,337.083296
1400000US06037262604,318.3321303,225.8917219,95.35284032,644.6276529,591.6287003,518.8454607,506.4059374,699.5285117,74.85444999
1400000US06037262704,206.4129788,190.5759604,406.2198732,439.5563289,649.6651784,244.3412568,469.3517971,103.2979506,
1400000US06037262706,125.0352778,154.6157254,252.0731134,203.5710986,99.93861879,,154.8948293,,
1400000US06037262802,448.1544222,458.8918182,41.75516097,441.3205924,278.8111722,148.7413532,165.0882224,41.75516097,
1400000US06037264000,855.3106426,993.566689,798.2845076,762.0360105,725.9596958,952.8907372,820.1467669,,
1400000US06037264102,307.6055849,331.0927841,147.8594656,137.3140082,140.4160172,166.8531739,166.7633235,228.4773816,
1400000US06037264103,650.4217255,603.2980456,658.5073993,,,637.3755804,701.8605877,590.6540045,
1400000US06037264303,1085.018708,1118.622783,1023.548094,,,963.4996705,1041.79723,969.8983319,
1400000US06037264304,1084.931726,,1000.72041,1148.020125,,977.0849855,1009.81169,1059.860032,
1400000US06037264305,471.3299695,764.2209547,768.3864168,365.9582267,220.0003587,655.7365243,840.9126664,761.0413627,
1400000US06037264306,421.3068518,498.8070214,741.4428942,455.9692275,622.6404182,795.3252919,785.1588032,761.6556252,
1400000US06037265100,466.3666162,411.6704851,339.6230121,,,,,595.4112803,
1400000US06037265201,786.9855117,835.2774252,988.8342041,,,,816.3813614,,
1400000US06037265203,659.7363268,696.8609009,530.4991094,366.0024246,,357.8617703,463.5289756,436.9490786,
1400000US06037265204,,,570.761067,,,,481.2731416,502.6560464,
1400000US06037265301,,,,,,,,,
1400000US06037265303,,,1330.811396,1268.748969,1248.94155,1285.508365,1296.2219,1316.138179,
1400000US06037265304,,,1417.671128,1368.391681,1264.666908,1410.504518,1391.570963,1243.021633,
1400000US06037265306,,,1023.845671,,,1116.641856,1126.223567,,
1400000US06037265307,,,872.9765548,,,1114.517869,872.9765548,,
1400000US06037265410,503.7454605,534.8385897,304.0939523,459.0030814,481.9397297,562.4762762,543.3594357,,
1400000US06037265420,975.6199872,1012.543998,647.3488284,798.997624,,1245.559324,875.251928,945.5384815,
1400000US06037265521,,,88.14567704,,,44.42648524,124.4299242,131.9816141,
1400000US06037265522,173.0671745,178.5467482,225.8842238,175.2923426,250.2965405,,150.5057316,80.48844866,
1400000US06037265523,396.8464488,429.7548028,689.3893142,496.8271844,593.4036026,630.464346,641.0569806,512.2252884,
1400000US06037265524,210.4165541,,217.4882716,190.2268669,266.5579205,250.7172336,270.9733498,192.9754084,
1400000US06037265601,1003.910733,1065.293378,827.8163956,856.5197152,670.7877996,855.5110945,896.7305091,764.7957453,
1400000US06037265602,775.2936854,732.8956604,667.6574892,489.3530305,557.0502131,873.3680653,684.8960543,1016.510041,
1400000US06037265701,993.4569815,881.3210391,1202.740254,,1306.576762,1255.514042,1171.423563,1364.499819,
1400000US06037265702,875.4738262,858.5605888,714.1656524,681.9075135,665.0805833,602.2993361,731.991859,701.9591017,
1400000US06037267101,952.1386097,930.7051673,1214.930985,1162.695749,1266.029976,1217.880206,1202.316241,1243.872329,
1400000US06037267102,855.4007489,854.430061,1097.299754,1003.150494,1008.465826,1035.487654,1024.124341,644.7442228,
1400000US06037267201,1102.814557,1142.129662,812.0253338,1234.884979,752.2264409,694.4437686,744.4576348,735.1843541,
1400000US06037267202,1177.524081,1149.675906,1049.408424,810.43407,862.3394891,919.555534,1107.780057,1201.095841,
1400000US06037267300,488.2213789,,511.9817669,419.7107958,511.782934,499.5621683,520.5062445,494.2302596,
1400000US06037267403,695.3749916,,863.3680974,697.6708961,529.8939683,704.509901,788.217902,717.8918977,
1400000US06037267404,,,596.0562376,603.0750669,478.1738101,662.3788554,554.3938041,749.5009355,
1400000US06037267405,477.2306747,,490.7834858,307.8394865,,550.8772309,409.8892016,423.6539439,
1400000US06037267406,335.7600314,,331.8862181,290.0709574,,316.8853497,269.4891442,216.551434,
1400000US06037267502,461.7233985,432.7513228,208.7200364,319.0816657,298.167936,269.1401971,276.8339721,89.59100266,313.6512304
1400000US06037267503,143.9544739,,311.15354,266.2135763,151.8150878,260.1581647,368.6564916,224.6606495,
1400000US06037267504,182.9897477,,237.6576975,200.7123084,157.9013552,203.6017734,267.9915827,329.3923245,86.66813539
1400000US06037267600,622.0460213,193.8313093,196.1852161,361.489825,503.6861203,334.9216081,302.1022308,196.175134,
1400000US06037267700,635.75494,601.8906646,654.5329108,628.7282153,673.5503866,602.9715408,680.2592847,792.8923504,593.3596017
1400000US06037267800,1029.900907,1052.820843,1530.65403,1226.494794,1208.42141,1433.110158,1548.397618,,
1400000US06037267901,,,344.0856666,,,,,,
1400000US06037267902,435.1208223,431.1402656,162.3919333,440.9227334,252.3220348,303.1526608,202.1252995,244.7117534,
1400000US06037269000,443.8684642,387.458258,283.7770612,156.684711,654.251683,340.4450958,517.7631356,266.5274281,
1400000US06037269100,781.7511895,833.4450539,928.6340848,776.2820415,696.3709231,720.1887156,841.8986076,620.1040139,
1400000US06037269300,263.8412805,258.4992196,218.0699531,327.8327904,335.3033872,327.8318901,452.8887348,,
1400000US06037269500,591.151729,580.9108877,,,,,,,
1400000US06037269601,751.6239413,645.7992636,,833.757153,773.0313195,811.5799295,763.3955704,,
1400000US06037269602,509.3800875,503.1340552,656.83905,609.5017995,642.5629265,623.8945627,627.1922701,,
1400000US06037269700,340.8350084,281.5290685,627.9803949,315.4432904,410.453165,478.7656774,547.2439584,610.985387,
1400000US06037269800,661.9371878,684.8895902,482.3155583,669.6795799,568.7079812,578.6803384,605.2944238,590.2375697,
1400000US06037269903,663.159708,,560.6860849,648.2869425,639.4014118,578.1526487,578.7979185,,
1400000US06037269905,693.298681,,,741.2190959,,683.0979525,712.2225921,,
1400000US06037269906,552.0995192,,474.3265406,520.576139,514.1410995,547.6532292,507.0463038,468.6138228,
1400000US06037269907,399.2956472,,417.018915,482.0238584,79.98054007,361.5081143,194.2801806,396.3446621,
1400000US06037269908,332.3612469,,364.5999412,436.7162199,397.1618143,236.2563675,336.4087557,436.7886506,
1400000US06037269909,237.7510723,,389.8470171,350.374737,305.845256,360.6938607,291.7696983,348.70661,
1400000US06037270101,331.1689619,643.8873826,465.9186912,454.842205,228.4236585,621.7711693,392.0414537,202.1909628,
1400000US06037270102,570.2211907,,542.5810302,535.4015774,542.5358249,465.5783618,449.1120939,564.9992821,
1400000US06037270200,390.2984417,267.7704332,507.8528147,399.4648137,361.5554932,489.050569,463.387677,,
1400000US06037270300,569.1665183,669.5770061,,246.8178211,518.7805226,423.0077276,418.861788,,
1400000US06037271100,767.3713317,548.8562219,,1170.810281,1397.161737,1374.537194,1382.604218,,
1400000US06037271200,1265.707261,1348.266324,1356.938649,1135.399133,1125.439226,1234.315301,1334.020103,1410.094109,
1400000US06037271300,979.7250356,1012.970313,888.6839679,903.1296639,861.4686462,816.3082186,939.3284439,1009.9522,
1400000US06037271400,415.6621716,423.2035659,,771.9591555,732.9394583,724.3872595,778.0766791,,
1400000US06037271500,255.5681895,273.5503251,264.3618128,42.59249262,193.8298545,32.13217039,528.0499748,,
1400000US06037271600,420.4568471,436.7347887,858.7856155,,,859.5108422,514.860211,427.9748416,
1400000US06037271702,678.7725514,615.3455031,426.468381,948.4034835,1183.341604,1132.055654,900.2096715,,
1400000US06037271703,760.2791242,791.1135585,686.775411,649.0982514,586.6956122,505.6789821,674.3299253,527.8806224,
1400000US06037271704,567.8574816,603.3865448,200.0568911,690.8971834,556.9582077,623.2715262,689.0544236,,
1400000US06037271801,615.9487612,675.2030677,,523.7813787,533.5276055,553.3060828,555.3915763,645.3116667,
1400000US06037271803,613.6483711,,623.2265012,604.7510525,609.5232753,511.7949182,548.512723,657.0646233,
1400000US06037271804,724.6152109,726.0410114,,586.3775108,660.7799195,562.5559061,511.6222763,,
1400000US06037271901,533.959526,425.0495912,244.4899694,742.1635497,709.5431506,759.9991553,748.5994316,717.8401582,
1400000US06037271902,575.9067538,563.0824654,494.018598,864.0538385,473.210968,760.9634796,825.0607497,980.0707572,
1400000US06037272100,918.1025948,873.2510696,1013.871382,1025.485794,1010.926977,967.7824493,950.0799754,,
1400000US06037272201,697.0494067,678.1219658,877.4094833,753.1958601,852.6630463,635.1177665,808.4014775,788.9089519,
1400000US06037272202,628.5476326,775.7922987,588.4187218,710.8860229,633.1296874,716.2581536,629.9745294,738.8796841,
1400000US06037272301,856.1166295,781.5320477,881.4616577,832.8865927,813.7239456,827.8217471,766.8349133,484.9517419,
1400000US06037272302,1057.635643,1063.725068,919.0622345,1014.290609,861.5119351,961.9869317,1054.419355,,
1400000US06037273100,168.9887819,169.0775739,,284.1552757,313.3912251,54.21426927,455.7232329,,
1400000US06037273200,202.3644148,164.8683482,270.3291595,231.2864467,212.5333923,265.9712646,268.8719856,253.7014044,
1400000US06037273300,382.918889,388.3668692,399.4126719,394.3650116,385.6772176,419.9607014,431.2627801,429.9517583,
1400000US06037273403,107.2900032,214.4120623,38.36903327,117.1654932,172.1429016,139.6760523,80.44919632,,
1400000US06037273404,184.1722218,230.2328368,274.4222346,159.6770452,149.0988218,123.0214036,146.8132963,155.2433639,
1400000US06037273502,218.6791062,102.1097125,213.8628986,183.4056752,171.6568156,108.7410803,134.4904034,214.9111034,
1400000US06037273600,185.5612495,216.0874227,149.0751806,205.9770657,141.1357275,194.3107582,375.6608218,,80.70910532
1400000US06037273700,738.5691684,745.4976475,817.9960266,615.3957025,816.6359065,762.0112984,862.9831326,,711.5525146
1400000US06037273800,462.0148203,754.83285,853.5224945,341.0764621,211.5882965,782.595425,445.900068,100.5482633,
1400000US06037273902,195.9362619,172.317164,232.5073941,137.3978736,135.3407485,159.3839191,127.9794975,261.8141786,
1400000US06037274100,226.0562795,238.7235238,51.5580512,129.1828463,116.1820425,438.8653022,209.608374,,
1400000US06037274202,68.96204847,42.27705443,72.32658484,63.88693395,64.79387708,66.19811672,57.39901168,26.49840748,
